musicname & artist,length,rms_mean,rms_var,bpm,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,chroma_frequencies_mean,chroma_frequencies_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
JJD - A New Adventure (feat. Molly Ann),1323000,0.1702309,0.010896067,89.10290948,0.15897808,0.13370405,-9.87E-06,0.020435547,-0.000242111,0.010025083,3221.40339,753417.6113,2876.47,138623.9845,6742.446729,2333604.231,0.33518064,0.08878776,-65.647194,7236.13,58.556557,928.5921,3.4684854,628.05914,11.851207,408.41577,-4.0129066,212.47499,5.48503,197.22716,-6.3218365,247.41965,-1.2414373,170.25629,-2.9088404,132.94582,-1.9688828,114.0824,-3.3671641,85.42695,3.1347482,113.41784,-7.4214344,97.719055,3.1044567,81.95447,-3.3119142,84.36933,0.2093974,78.74888,-0.2627007,61.24075,5.567723,63.75374,-4.169115,77.08528,5.0466695,76.40481
JNATHYN - Rise,1323000,0.1896932,0.012897428,117.4538352,0.126366591,0.110398076,4.91E-06,0.03133962,9.87E-05,0.007154718,2854.278134,418307.0496,2541.662778,161951.206,5745.377758,1413767.924,0.48259658,0.08467197,-71.41356,9071.587,54.984955,1046.4133,-24.549805,1479.789,25.244202,355.10324,-2.9483666,234.88226,15.482303,146.68791,1.5655912,102.387695,7.7825937,132.22516,0.88482106,78.279594,10.0459795,67.078606,5.5861444,106.40054,6.570226,50.93123,-7.829476,183.02562,-0.44135675,108.94292,-4.8130364,62.995052,6.4248676,32.295834,0.394888,41.720097,4.2310214,69.99942,-1.633068,46.3794,7.40985,86.08656
Jonth - Badniss (feat. VinDon),1323419,0.22664715,0.015435962,129.1992188,0.133874457,0.115952087,-2.99E-05,0.038614567,-3.58E-05,0.013649624,3130.89584,541218.1902,2872.153582,58245.72458,6708.684011,1037386.215,0.4731585,0.08548152,-35.294086,4466.477,58.81837,577.1996,-1.7430552,377.9279,8.461839,336.8074,-4.2813067,248.8013,12.79346,156.4175,-6.605946,174.19157,7.6424103,131.50455,-3.3028715,148.97545,4.205201,116.37049,-3.731322,101.120224,3.2789395,77.33588,-5.437174,78.44996,1.5071268,70.22065,-2.9576316,64.47655,1.5644509,67.811295,-4.4867835,60.3447,2.1890109,55.76938,-3.3570077,61.21244,3.0450351,65.597725
"Heartless - Jonth, Tom Wilson, Facading, MAGNUS, Jagsy, Vosai, RudeLies & Domastic",1323000,0.2569458,0.018866872,172.265625,0.085991686,0.078597116,2.31E-06,0.058501065,-2.69E-05,0.008378507,2146.21226,875035.5639,2292.793245,599732.1887,4692.767457,5191421.774,0.47123846,0.077454455,-47.76636,7586.39,109.12275,2342.3518,-5.5252757,538.0605,17.33221,162.43011,1.8375102,113.99768,9.173697,101.11732,2.1350467,89.95134,11.046614,78.87367,-2.6406736,70.800095,6.654515,60.32739,1.1608931,81.540436,4.862382,43.425205,-0.7572887,41.80003,3.098014,43.16324,0.11190333,44.776794,4.240418,47.23025,-0.57053953,47.870247,4.851332,54.441708,0.784206,60.65031,3.9012146,42.675346
JPB - High (feat. Aleesia),1323000,0.1613625,0.002671118,151.9990809,0.107358277,0.095832477,1.89E-05,0.017767495,0.000236689,0.004694754,2560.76898,450623.7539,2717.9291,120740.2258,5639.920063,2017702.605,0.3289709,0.090436876,-72.890045,4121.4155,83.42838,548.0276,3.8575,361.61862,18.452065,213.58388,-0.5190078,148.25975,7.55806,180.53914,0.65755904,102.521126,0.04758739,172.40099,5.1648583,104.84272,-2.1605935,89.586464,-5.5754986,93.53171,-0.7638253,81.259026,-0.7504761,57.961,2.1536968,73.13771,-3.2528405,73.90875,4.563231,76.99676,-4.6931605,73.10282,0.98678213,77.870575,-5.16032,80.565605,-1.2499112,81.7046
JPB - Top Floor,1323684,0.18682215,0.007158881,143.5546875,0.041181279,0.039485381,-7.93E-06,0.03165097,-1.63E-05,0.006379012,1568.849906,850165.7924,2084.77011,760878.3004,3574.295221,5449195.69,0.38523677,0.09695046,-165.92393,11874.14,114.531876,1067.9589,25.128725,869.76044,21.698896,225.84691,4.939449,168.17621,14.997403,165.28831,5.1001573,100.66434,2.6355963,119.92521,0.897558,101.318,-1.3332452,108.83993,-5.4796176,75.41454,-2.872272,115.63643,-3.6382904,76.91056,2.2509594,97.54517,-5.3777294,98.424446,0.5339116,80.82496,-3.558959,73.33409,1.9162847,75.68092,-1.134707,68.576515,1.6375376,96.400505
Kisma - Fly Again,1324125,0.22868545,0.017681032,172.265625,0.098982347,0.089184842,-6.16E-07,0.042702783,-4.77E-05,0.011965039,2532.341244,1133032.187,2548.772932,530527.5364,5444.658341,5195205.485,0.3530053,0.09254886,-75.00892,16216.883,85.3794,1776.4692,8.39786,449.44656,12.078333,294.92145,3.5963287,112.85733,8.946816,116.7459,-3.1755497,107.12925,2.5983658,128.42647,-3.7407296,120.29543,1.5034733,108.0986,-4.020806,88.00489,-0.824466,78.67456,-5.383611,73.96015,-1.4528894,81.597565,-1.1182767,55.18948,5.7600293,76.22069,-5.478152,61.59665,1.2837487,73.47919,-2.0193515,72.46024,-1.1149628,66.973114
Koven - Looking For More,1323000,0.23458168,0.009676931,151.9990809,0.113430839,0.100564284,-6.65E-06,0.040134072,-7.39E-05,0.009338665,2819.628279,868926.9147,2737.206674,314706.9,6170.775186,3610450.875,0.3875746,0.08827303,-45.15356,11683.465,66.448784,1189.9197,4.414254,531.5388,25.601536,280.34198,9.161978,160.86261,10.817219,120.03718,4.2957225,80.86294,9.371075,69.715164,-0.15875229,65.585556,9.204842,88.5514,-4.6585813,57.372044,2.7025926,53.773632,-3.8374803,40.79664,2.2683268,60.841766,-3.8975515,66.35918,1.2997459,79.43298,-3.708412,44.375477,1.5150987,62.303696,-3.1269546,49.166313,6.8900466,70.64495
Kozah - Cali4nia,1324500,0.31660557,0.009060457,89.10290948,0.107485844,0.095932637,-3.92E-08,0.077882275,-0.000286945,0.01514769,2464.855713,693082.0529,2260.620984,445268.0793,5004.696796,2807348.977,0.4852202,0.08154855,-23.151915,4858.6704,82.80455,2140.0046,-22.933474,1191.1805,30.457842,525.7479,-3.4351392,113.8313,10.327305,344.92676,1.0907744,99.26857,11.427986,178.34879,-3.4916549,91.41754,4.2032437,146.46814,-0.6170307,88.24258,5.2998843,110.96804,-2.5298853,88.3551,5.234059,94.92545,-0.84970146,47.296898,2.8845785,72.59567,-2.3699737,50.584366,6.4831853,59.63482,-2.0441577,41.59222,-1.9828049,64.469574
LBLVNC & Godmode - Power !,1324081,0.26359844,0.017180579,151.9990809,0.128935465,0.112311111,3.94E-06,0.046842653,-0.000280996,0.020133141,2888.224028,655356.4067,2730.057923,106966.8193,6089.35595,2049430.208,0.4301766,0.09002644,-17.997475,4055.7078,70.608696,779.90234,-4.2543344,471.40622,15.442643,241.07489,-2.4420962,185.57663,5.120763,153.75136,-0.4332827,128.36314,0.9001077,126.20543,-9.713748,137.50502,7.9956236,94.862434,-4.088706,75.722534,3.882697,70.21298,-6.1745563,79.56985,2.3395615,81.68021,-1.2325996,79.74132,3.9505064,69.201515,-3.1686463,77.679855,3.7135546,64.14724,-5.373108,62.425613,-2.4210055,56.18802
Le Malls - FOR YOU,1323000,0.21516092,0.016763058,151.9990809,0.089282691,0.081311292,-2.31E-05,0.033905797,0.00022162,0.01586377,2440.749828,848480.6072,2543.188719,335373.5408,5296.901304,3980039.981,0.4970288,0.08500506,-79.29468,7948.46,81.90606,1692.5317,-0.6449208,853.7317,19.364231,348.97635,3.81629,245.56888,15.150602,174.85077,1.517485,148.70107,6.8995805,147.06319,1.2997186,115.59334,5.035284,80.710365,-1.1548371,65.32268,6.7023754,61.29214,1.2742326,47.43519,5.5989738,62.06045,2.914043,54.64002,7.5498366,55.766403,0.42365366,43.49593,5.787094,48.16363,0.50443906,47.52786,4.526168,34.61252
Lost Identities x Rob Roth - For Me,1323000,0.2281501,0.008997827,92.28515625,0.100613001,0.090490025,-4.56E-05,0.036511384,7.26E-06,0.012480014,2553.229619,860395.4191,2771.380774,165355.5919,5811.827357,3154389.863,0.41380435,0.086009,-57.206383,5254.221,82.60744,814.9236,10.771119,396.69266,19.448814,297.456,6.0523,152.10657,8.806917,150.71068,3.7784688,123.939964,3.8843658,94.413506,-6.927347,122.108574,5.6381397,91.39492,-1.3254104,78.83364,2.8248076,65.26312,-4.398982,78.64209,1.6540308,95.13153,-8.511216,94.47506,2.2570715,86.579384,-4.062481,69.53144,2.1535914,83.11004,-6.804921,65.15863,1.7902038,59.707928
Lost Sky - Vision pt. II (feat. She Is Jules),1324434,0.2540243,0.006246597,151.9990809,0.084444374,0.077313522,-0.000108922,0.039425068,-0.002441224,0.012709315,2129.608224,846532.8884,2404.963103,368067.4965,4625.12727,4249032.495,0.35274428,0.08520763,-36.722218,3699.9722,109.57422,1321.1586,2.7338314,389.2856,20.045727,142.9853,3.560049,104.973495,5.715416,118.28433,1.7706584,62.981785,3.2542248,57.02106,-2.8055542,60.58416,6.2966824,63.184654,-3.432753,51.201584,1.5513148,86.669334,-6.086207,59.034534,2.6099682,46.74295,-2.3511941,39.31596,0.39374164,65.61949,-0.40306494,79.295334,2.596959,45.391926,0.998829,51.64774,7.48993,57.107933
M.I.M.E x The LJ - Push The Gas,1323000,0.26567826,0.012698742,83.35433468,0.05585034,0.05273108,-1.99E-05,0.054902595,2.51E-06,0.012617014,1802.031583,945759.2653,2282.785844,555853.0714,4050.671339,5617781.493,0.3922346,0.09032345,-96.88029,8273.348,114.98907,1899.2266,23.267551,529.2281,19.910522,239.87456,9.4141445,277.6149,14.752556,131.17946,0.13610405,182.83664,6.496453,108.55036,0.43496302,119.86613,3.020652,124.71696,-6.2024527,91.02045,4.125665,137.919,-4.9200063,89.53636,2.255268,72.98994,2.6827452,70.31021,5.7861915,62.83144,-2.7771692,84.05424,5.6602035,58.94991,-2.8704994,49.181087,3.501904,51.864273
MAGNUS - Like This,1323662,0.19604397,0.030474469,129.1992188,0.088700892,0.080833044,-0.000282307,0.041429855,1.19E-05,0.013690475,1905.595105,1252270.698,1975.208002,605759.9614,3860.696815,5747247.436,0.41842327,0.101904385,-149.68207,16482.068,104.20201,2842.3953,-1.9886276,998.10016,16.155529,473.4915,1.145563,310.80984,4.283086,302.05887,-4.7984624,184.80841,8.013992,158.72989,-3.7330258,112.29133,-1.6411475,144.64622,-1.0362594,144.88943,2.9044697,74.04396,-0.7378632,64.89079,2.073387,96.465126,-2.06456,56.44295,-0.94953036,61.251945,-3.2525249,77.67217,0.04527213,66.64319,-3.0900428,56.02533,3.3654745,86.963936
MAGNUS & The Saint - Pretty Woman,1324147,0.3059886,0.007019438,123.046875,0.113074304,0.100288506,4.83E-06,0.07111947,-0.000159773,0.013128485,2725.153024,2018399.457,2519.544747,788790.3374,5656.344627,8093787.26,0.47326934,0.088229954,-45.624878,11912.468,81.69711,3713.5479,8.67101,921.6082,17.08674,300.36707,7.567741,240.42761,19.689243,267.38596,2.9986277,355.42084,8.050073,170.70132,4.2741303,117.50006,8.50435,99.544716,0.82359684,149.94327,12.040151,162.46054,0.6168827,90.216736,-3.8245797,109.01897,0.71333736,63.797787,5.2766585,62.320263,-4.785934,59.61538,3.662752,52.51668,-0.48840553,58.084908,2.8655925,92.23787
MAGNUS & Whats Gud - Sanity,1324941,0.2622812,0.017568605,123.046875,0.132817235,0.115176817,3.89E-06,0.045772728,1.78E-05,0.019768417,3145.346061,1105839.605,2888.938276,264195.2746,6718.222088,3582234.729,0.47140145,0.09591678,-44.83856,9644.708,56.95556,1383.6844,8.276427,756.3584,21.053345,290.3238,8.716533,243.00539,14.581708,201.29659,4.829616,166.03899,6.588063,121.897026,-3.821039,125.35689,6.985586,103.991714,0.35047972,95.295944,6.9409747,67.733894,-4.3491764,83.910164,2.618087,63.855873,-0.85364723,63.62793,2.0146577,52.889297,-2.5477931,50.887184,5.2042913,50.554302,-4.771066,61.124584,0.2837699,63.6414
Mendum & Abandoned - Voyage (Feat. DNAKM),1323993,0.25777456,0.013909081,143.5546875,0.060087176,0.056476707,-1.14E-05,0.059783064,2.29E-05,0.009826283,1725.953725,988198.8406,2002.789633,666941.8947,3700.009658,5375723.234,0.4509895,0.090453416,-123.01043,16308,125.39897,3225.733,-6.612614,528.0897,5.3535953,283.36597,0.33500445,154.27129,6.95112,167.95926,0.8011387,119.49013,2.3331969,87.66972,0.26896563,80.88451,4.0001745,72.230965,-1.639304,43.153404,3.002921,77.31114,-1.6149056,59.685192,4.736518,45.19141,0.14426427,64.19512,3.8041778,59.342857,3.4195902,60.847134,7.1581035,55.25217,0.7862785,61.618923,7.3756247,57.586124
Time Travel - MIDNIGHT CVLT & Le Duke,1324125,0.30001935,0.009902324,123.046875,0.077680733,0.071646436,1.05E-05,0.06670761,0.000208567,0.011093179,2270.1372,879330.9549,2405.14083,517545.9782,5015.375999,4418816.467,0.53305376,0.07480948,-38.29952,6070.6377,92.67658,2379.403,-3.7110648,420.78314,28.027382,312.35263,9.865415,114.68035,13.832872,78.45072,5.607586,70.90416,11.206776,50.93219,2.8161855,42.64701,8.9913025,46.47254,4.461411,42.37285,7.967396,39.68926,0.79938304,35.259052,6.36912,29.350443,1.1589832,36.16899,7.5474033,39.900288,1.6534814,28.294302,4.782578,31.63336,0.66310644,53.655346,7.3028545,53.921906
Lost Without You (ft. Felix Samuel) - Millbrook,1324147,0.16182914,0.003787903,89.10290948,0.092558455,0.083991387,-2.97E-06,0.018486114,-9.16E-07,0.003841856,2167.937616,639768.886,2407.802962,195215.7866,4648.092136,3018323.318,0.3457464,0.08011462,-72.40293,4825.4917,105.35077,1022.96185,3.8400981,460.46976,21.02317,117.162254,0.19671392,102.37587,6.73073,114.87898,-9.849547,89.37279,1.7965885,56.66,-3.9780822,85.2319,-3.3901138,69.8904,-10.438174,56.47631,4.422046,73.958916,-0.77398324,35.86193,-4.709678,58.00076,-7.6410522,65.13724,-4.4871955,40.21663,-12.789557,43.34699,-0.825549,45.601513,-5.717688,33.512962,0.78541857,27.873846
Mo Falk & OVSKY - Home,1323000,0.28761157,0.017247787,123.046875,0.06866969,0.063954164,0.000191847,0.07425967,0.001728397,0.010966109,1921.199423,531057.7751,2171.309775,549912.139,4192.453815,3443531.121,0.397921,0.08943637,-76.44265,6369.91,106.796715,1599.5916,-7.953412,2052.0208,21.157644,412.0325,-0.09933878,227.10393,6.629721,278.1278,1.4252291,89.69252,2.7374208,185.97282,-0.06170645,147.03897,0.93976,168.78203,-4.4556165,179.62988,0.014072477,195.29509,-5.0243444,186.63728,-1.0519302,213.03128,-3.1895921,127.04068,4.202425,143.5009,2.4471858,81.65899,3.9138408,85.30591,-2.8045373,68.310684,3.9629903,90.35291
More Plastic - Rewind,1324037,0.23502389,0.028539587,117.4538352,0.147818377,0.125968104,8.32E-06,0.040174484,0.000162457,0.020415608,2855.017529,696187.0515,2593.628431,346609.3833,5805.21672,3509494.337,0.48752347,0.07828096,-43.25264,14585.532,73.59905,746.03906,-20.696568,1066.5466,11.32908,204.60838,-4.5508847,227.95966,0.11440164,226.89061,-9.001944,148.57953,1.1169134,137.16591,-7.2322507,146.88054,0.28375614,127.49762,-3.6327796,112.30331,-3.3891733,131.29913,-8.302948,54.893772,-2.2698917,54.93978,-6.3948755,61.38296,-0.84135485,86.25041,-5.449748,89.30981,1.7115902,96.775986,-4.852567,90.58447,0.31211743,61.515087
More Plastic x hayve - Feel Alive,1323088,0.30832154,0.023908917,172.265625,0.113328819,0.100485398,6.65E-05,0.07425417,-9.47E-05,0.02158074,3064.649709,482219.8619,2859.445234,164636.4044,6614.629312,1714678.847,0.518233,0.07581896,2.138866,8069.6016,61.05946,629.8079,0.7763357,315.1787,17.063799,130.3669,-1.0950559,120.95719,8.881992,96.197266,-1.3915019,75.255424,7.1317625,80.482704,-0.5687099,66.319176,5.9451265,72.13426,-0.64927846,49.937195,5.248979,40.389767,0.18172464,35.622738,5.777476,43.625507,-1.53903,41.183537,3.7551615,45.073223,0.46022624,37.190456,7.032486,32.79362,3.3864756,37.535374,9.341688,50.819572
N3WPORT & Meggie York - Runaway,1325073,0.22522779,0.010085708,89.10290948,0.104757247,0.093783166,0.00046561,0.03789955,0.002035337,0.008911691,2129.414116,1224405.355,2174.628574,771625.9973,4334.998082,5077594.481,0.35107908,0.0842977,-90.12035,8183.5117,109.42016,3151.0479,16.739918,500.55908,29.800333,574.56635,-2.5793338,160.1282,5.378639,168.5194,9.311077,196.79381,-6.1205416,114.494736,0.68299675,62.263977,10.579494,99.59323,-5.74278,132.63159,8.281473,75.535774,-6.6448708,91.551605,0.5641506,68.68587,-6.125146,53.933777,-6.6665406,72.75236,-3.231752,69.78943,-1.7262012,60.716892,-8.756373,82.20863,-0.94378823,77.194885
"NCT, Shiah Maisel & Too Martian - News To Me",1323000,0.2486663,0.003399932,123.046875,0.069639456,0.064789802,4.95E-05,0.043035116,0.00059935,0.007488527,1908.546688,831387.3273,2319.69207,579195.7835,4532.643425,5557948.231,0.39719597,0.08433249,-68.99051,7372.1665,118.13408,2035.0819,16.98383,197.89981,17.913752,166.97015,9.165243,195.0387,17.282251,107.077255,-5.51148,88.505066,4.5823264,45.09485,-6.4842086,113.29801,6.425736,47.509464,-1.6238096,68.941345,6.769135,59.874184,2.7455904,42.58475,2.5686028,38.44337,3.306409,54.629803,-1.4365813,55.17703,-3.9863832,38.045994,3.908745,52.88703,-4.8429685,46.838387,0.38069668,39.8611
Neoni - Haunted House,1323000,0.3155524,0.011765507,103.359375,0.075287226,0.06961906,3.92E-05,0.07692758,0.000155679,0.015919691,2073.417128,1549944.653,2317.781147,913306.5313,4534.251749,7573246.255,0.43388975,0.09659386,-92.54661,10130.817,102.12977,2462.1143,16.364779,1334.2036,12.128508,467.93222,8.328353,360.05826,10.891383,234.5942,7.378882,246.0521,0.27978167,159.74686,-0.7147015,150.41203,11.002363,117.25729,-1.364491,141.83006,10.852391,96.24033,1.9282721,89.03685,10.44328,108.22121,2.5032868,108.950005,5.2024503,92.84085,0.9796595,118.76928,1.4379863,111.79074,-4.1224413,100.157036,3.6828568,128.3704
Netrum - Pixie Dust,1323000,0.2365293,0.025131145,83.35433468,0.142478458,0.122178347,-7.21E-05,0.05523126,-0.001124642,0.010793467,2931.523678,604238.8241,2696.684142,188375.2306,6136.058729,2487250.745,0.40503892,0.08623588,-37.71431,5735.6523,66.02515,1227.9731,-14.184292,750.5275,2.8324633,385.96857,-10.953659,357.43832,3.9379075,236.96623,-6.1162963,160.59789,4.8078165,118.63327,-0.8860691,102.518166,0.40147036,144.35666,-5.53884,104.995766,2.993706,112.58741,-1.678371,61.14011,3.27934,91.87679,-4.775129,65.36531,2.4951897,55.305424,-3.277621,64.81048,2.8677633,64.06671,-4.042775,100.2269,2.3061984,74.94756
Netrum & Halvorsen - Phoenix,1323000,0.27575105,0.012459634,161.4990234,0.088092971,0.080332599,0.000113218,0.04941735,0.000878563,0.013734832,2300.930396,653006.5711,2415.325446,404331.8618,4978.703228,3438544.812,0.4582252,0.08409686,-35.147007,5123.349,95.61507,1797.1831,-8.593382,890.0911,25.67061,276.71573,4.4329367,221.98036,12.371128,134.25854,1.2668176,101.80324,4.5124154,127.19686,-4.1888046,97.26634,5.951154,102.616196,0.27409178,62.236523,3.3237646,68.1534,-3.806171,48.911842,0.47358897,58.94274,-3.691359,50.75486,0.65181655,43.163124,-7.006822,41.71989,0.018156732,60.757057,-4.5904465,41.253883,-0.33520073,40.806736
NIVIRO - The Edge (feat. Harley Bird),1323000,0.15928487,0.004023718,129.1992188,0.113280423,0.100447969,1.52E-05,0.023301793,5.83E-06,0.00198166,2704.16641,712583.0983,2706.971369,216969.47,5947.080705,3135193.348,0.3074909,0.08305187,-85.51841,7000.281,80.62871,942.185,1.5617003,424.89685,6.238945,414.8423,-5.411546,104.1299,-0.35465997,102.49521,-7.831144,146.47453,2.1467679,103.96987,-5.4769206,99.26849,8.102829,105.451385,-7.455847,110.9808,4.0933495,93.05963,-1.0645045,93.33097,2.343761,94.689476,-0.912169,57.47673,1.1096383,63.213596,-1.8432808,71.090996,4.021672,90.75218,-2.7780097,70.44909,3.770682,108.084946
OBLVYN x RIELL - With You,1324103,0.16822952,0.006884013,89.10290948,0.07495716,0.069338584,7.42E-06,0.023677556,5.34E-06,0.004196391,2065.468614,1200189.932,2322.270137,832969.9452,4545.903062,7295427.096,0.3051094,0.0923694,-143.4126,11239.839,104.968834,2143.316,16.3677,1057.2072,8.907734,620.49036,-3.2331784,376.97772,-3.6619432,326.67053,-5.048033,281.93256,-9.258337,301.42535,-6.1082416,195.68675,-1.4793009,253.29163,-9.879489,153.68353,3.6824503,130.05058,-8.109294,148.11256,5.245036,87.76524,-6.198472,83.69776,-0.8611475,67.66257,-5.79544,59.8517,-1.2676331,55.733253,-2.9755762,49.02333,-1.6576343,57.47198
OVSKY - Time,1324654,0.17869538,0.012154696,117.4538352,0.091832282,0.083399114,-1.54E-06,0.025568856,1.07E-05,0.00821979,2296.830373,911068.2392,2349.037883,470587.5105,4868.23039,4197927.299,0.3898681,0.097066775,-121.70708,10262.783,84.777504,1652.3585,-3.597585,819.99884,24.830118,747.19525,0.44324088,276.80554,3.4596908,257.10883,0.20864487,167.08157,4.263775,156.73134,0.070450604,161.06006,4.052556,176.45259,-7.0946865,218.0727,-0.49620432,322.48633,-1.042883,219.79054,1.4384022,132.72133,-0.10654191,87.87088,3.6826963,116.95545,-4.19991,104.12291,2.658481,89.612335,-0.16117121,98.909035,0.25366437,62.585655
OVSKY - Way To You,1324389,0.15923198,0.008546462,117.4538352,0.09784814,0.088273881,2.03E-06,0.019601624,-3.09E-05,0.006942004,2165.124981,677385.4713,2240.103069,412253.1665,4444.54635,3669179.37,0.34952202,0.08975791,-127.98416,6843.9307,95.26568,1785.5646,-24.035015,2122.8086,-0.42120457,520.48016,-16.059597,612.671,-11.172207,445.84586,-12.859292,317.8128,-5.212904,283.09863,-7.6501384,225.07968,-2.004844,267.08496,-7.4211097,179.11478,6.1390967,217.29921,-0.61637855,116.11751,0.17169796,183.23212,0.022328204,105.16205,4.493585,145.04721,-7.0423303,126.69702,-0.89978814,85.05163,-4.8853393,61.13337,-0.2899107,83.58904
Papa Khan - Wounds,1324985,0.15903042,0.008389314,151.9990809,0.100838123,0.090669796,-7.21E-06,0.016692229,-1.33E-05,0.008488278,2355.676648,848551.692,2405.116433,324892.6792,4880.719315,4520350.669,0.41967902,0.076930195,-83.861855,6952.983,96.33668,1577.8223,-12.38202,308.05807,10.545986,118.465744,1.5510178,94.7014,13.751039,101.75068,4.8109913,132.62283,7.3029375,59.18687,3.8731453,77.28329,6.431151,71.66934,0.9703139,66.895325,9.200611,46.90395,4.5179625,41.807384,12.331048,83.62359,6.5264425,58.96245,7.9944835,49.725456,1.819588,53.522823,1.7825433,45.042625,-0.012319845,42.431046,4.417008,52.78527
PHI NIX - The Word Is Out,1323000,0.2748337,0.01856119,95.703125,0.072022676,0.06683541,0.00035054,0.06365728,0.001066332,0.012363423,2058.902167,723161.0664,2447.633904,385394.097,4670.446758,4079379.399,0.34525964,0.09200297,-68.73674,9701.831,101.04191,1164.1173,11.102359,679.33484,14.26237,262.9561,0.9321204,214.81749,6.461317,230.43385,0.24094024,108.53854,0.41514677,124.43549,-1.6538377,95.25317,8.027262,82.43337,-9.696513,159.85999,-2.9494638,106.058136,-6.2354307,128.16064,-1.4803554,105.067085,-6.0756044,87.02497,-1.6545801,100.90423,-5.2558813,61.305935,-3.1790695,114.777985,-3.6442335,66.20505,-0.7334472,80.87165
